,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Spain,France,Germany
7519,9453,15665129,Wright,533,France,1,67,5,108278.05,1,1,1,60505.03,0,0,1,0
7520,8938,15643630,Wallace,706,France,0,47,6,111088.62,1,1,1,105927.9,0,0,1,0
7521,1358,15784923,Myers,620,Germany,0,49,3,116300.91,1,1,1,101578.2,1,0,0,0
7522,349,15645316,Shaw,625,Germany,0,37,6,129996.75,1,0,0,75891.72,0,0,0,0
7523,5825,15730044,Vigano,574,Germany,1,38,3,116811.14,1,1,1,60463.55,0,0,0,0
7524,4166,15731543,Chieloka,692,Spain,1,39,6,126276.38,2,0,0,57720.88,0,1,0,0
7525,1296,15624397,Anderson,588,France,0,37,4,62397.41,2,0,0,95345.18,0,0,1,0
7526,3252,15628813,Wright,554,France,0,37,6,62397.41,2,0,0,100424.17,0,0,1,0
7527,889,15619087,Harper,590,France,0,35,7,62397.41,2,1,0,65943.57,0,0,1,0
7528,2897,15739123,Tu,611,France,1,30,3,125566.53,1,0,0,82056.77,0,0,1,0
7529,6412,15599152,Heath,713,France,1,39,6,97731.96,1,1,1,86661.34,0,0,1,0
7530,9486,15603883,Tinline,565,France,0,37,4,133223.26,1,1,0,124519.19,0,0,1,0
7531,8492,15645103,Cocci,576,France,0,38,5,62397.41,2,1,0,93574.18,0,0,1,0
7532,4552,15709737,Childs,507,Spain,1,39,3,62397.41,2,1,0,132068.5,0,1,0,0
7533,7970,15777892,Taylor,663,Germany,1,36,4,123758.06,1,0,1,92704.15,0,0,0,0
7534,4912,15640059,Li Fonti,641,Spain,0,43,5,146612.88,1,1,1,75013.35,0,1,0,0
7535,149,15769586,Briggs,604,Germany,0,41,6,134482.26,1,1,0,99100.09,0,0,0,0
7536,3264,15769356,Steere,646,Germany,1,34,3,116854.26,1,0,0,83106.01,1,0,0,0
7537,8312,15725068,Ball,663,Germany,0,34,5,136282.9,1,1,0,84868.93,1,0,0,0
7538,5648,15778089,Wright,588,France,1,38,3,120905.73,1,0,1,122428.87,0,0,1,0
7539,1451,15751057,Simmons,595,France,0,41,3,125965.91,1,0,0,133868.65,0,0,1,0
7540,2316,15641411,Kuo,685,Germany,1,41,4,117204.05,1,0,0,97687.8,1,0,0,0
7541,3552,15653753,Eberegbulam,711,France,1,45,4,141083.4,1,1,1,132150.52,0,0,1,0
7542,6908,15652048,Bergamaschi,622,Germany,0,40,6,136344.96,2,1,1,93526.9,0,0,0,0
7543,1748,15713379,Walker,650,France,0,65,5,62397.41,2,0,1,121075.01,0,0,1,0
7544,1038,15756920,Mikkelsen,590,France,1,47,5,110482.75,2,1,1,102790.19,0,0,1,0
7545,2080,15573599,Chen,668,Spain,1,72,5,116718.51,1,1,1,131489.86,0,1,0,0
7546,8739,15691543,Yeh,605,France,0,34,7,125923.07,1,0,1,76062.06,0,0,1,0
7547,6314,15732917,Sims,560,Spain,0,44,6,62397.41,2,1,1,62597.83,0,1,0,0
7548,9944,15708608,Han,603,France,1,41,5,62397.41,1,0,1,57810.65,0,0,1,0
7549,2776,15764072,Hsia,601,Spain,0,39,5,62397.41,2,0,1,84723.21,0,1,0,0
7550,3813,15788126,Ifeajuna,680,Germany,0,45,6,117055.01,2,1,1,85269.03,0,0,0,0
7551,1991,15650351,Kao,544,Germany,0,37,2,119538.17,1,1,0,71579.11,1,0,0,0
7552,1959,15774847,Lin,692,France,0,36,3,130519.08,1,1,0,85907.24,0,0,1,0
7553,9694,15760924,Collier,650,France,0,39,6,62397.41,1,0,0,88770.28,0,0,1,0
7554,6409,15812767,Liang,639,France,0,38,7,116281.83,1,1,1,105243.78,0,0,1,0
7555,3900,15660155,Fennescey,691,France,0,45,3,90908.74,2,0,1,136343.42,0,0,1,0
7556,9666,15569682,Tobenna,556,France,1,42,3,62397.41,1,1,0,119709.01,1,0,1,0
7557,4595,15683276,Brookes,646,Spain,1,51,3,129347.2,1,0,1,61030.61,0,1,0,0
7558,5431,15790809,Okeke,628,Germany,1,47,3,119224.14,1,0,0,80064.48,1,0,0,0
7559,4759,15752409,Efremov,661,Spain,1,39,5,124655.44,1,1,0,99064.27,0,1,0,0
7560,7352,15666166,Bibi,753,France,1,45,6,62397.41,1,1,0,65857.89,1,0,1,0
7561,2352,15574331,Frolov,558,France,1,43,3,62397.41,1,0,1,88815.1,1,0,1,0
7562,4055,15605036,Zuyeva,676,Spain,0,44,5,62397.41,1,0,1,106694.07,0,1,0,0
7563,5854,15714006,Mouzon,684,Germany,0,40,5,113535.13,1,0,0,93707.35,0,0,0,0
7564,7,15809087,Nkemdilim,733,Germany,0,47,6,113265.19,1,0,0,94992.78,1,0,0,0
7565,1461,15754940,Fomin,555,France,1,41,3,141280.86,1,1,1,121205.91,1,0,1,0
7566,6150,15752193,Reyna,728,Spain,1,49,3,62397.41,1,1,0,125906.58,1,1,0,0
7567,4812,15808017,Franz,714,Germany,0,46,2,128850.9,1,1,0,66419.69,1,0,0,0
7568,9512,15622305,Chinomso,613,Spain,0,43,6,62397.41,2,0,1,100367.53,0,1,0,0
7569,1771,15782210,Hay,563,Germany,0,42,4,127718.89,1,0,0,65748.04,0,0,0,0
7570,459,15710928,Okorie,649,France,0,42,4,62397.41,2,1,0,83534.73,0,0,1,0
7571,5605,15730460,Mitchell,666,Spain,1,40,3,118602.64,2,1,0,62901.87,0,1,0,0
7572,8677,15628205,Otitodilinna,556,France,0,43,5,113675.98,2,1,0,62764.36,0,0,1,0
7573,8206,15658169,Cody,703,France,1,33,7,62397.41,2,0,0,137355.56,0,0,1,0
7574,956,15636977,Singh,707,France,1,37,5,62397.41,1,1,0,139885.42,1,0,1,0
7575,8161,15692430,Murphy,594,France,1,39,4,119565.68,1,1,0,110462.89,0,0,1,0
7576,9348,15693877,Dyer,706,France,1,40,4,123423.32,1,1,1,67883.41,0,0,1,0
7577,8380,15675176,Konovalova,621,France,0,45,3,136163.47,2,0,1,127342.65,0,0,1,0
7578,7634,15620988,Ubanwa,672,France,0,38,6,136082.32,1,1,1,90280.59,0,0,1,0
7579,122,15706637,Hung,752,Spain,0,44,4,118151.64,1,1,1,70634.87,0,1,0,0
7580,4228,15797219,Campbell,639,Spain,0,47,5,101362.89,3,0,0,81876.88,1,1,0,0
7581,9157,15571193,Sung,606,Spain,0,48,5,108585.94,1,1,0,80626.03,0,1,0,0
7582,6980,15768465,Yelverton,701,Spain,0,41,5,101792.35,1,0,1,122870.99,0,1,0,0
7583,8332,15744517,Hunter,577,France,0,39,6,62397.41,2,0,1,86752.55,0,0,1,0
7584,5565,15656188,Witt,595,France,1,34,4,62397.41,2,1,1,135504.74,0,0,1,0
7585,9278,15789425,Fullwood,677,France,1,37,3,88629.54,2,0,1,125654.49,0,0,1,0
7586,3193,15744109,Trentini,631,France,0,49,4,92295.67,1,1,0,127167.22,1,0,1,0
7587,6415,15708791,Ch'iu,522,France,1,43,6,121254.39,2,1,1,94026.86,1,0,1,0
7588,2720,15702337,Yuan,558,France,0,49,6,104288.36,1,1,1,116016.05,0,0,1,0
7589,7068,15612670,Olisaemeka,639,France,0,43,7,85679.98,1,1,0,115640.39,0,0,1,0
7590,297,15706899,Sherman,636,Germany,0,37,6,125318.72,2,1,1,116941.43,0,0,0,0
7591,8421,15674750,Mashman,582,France,1,45,4,117093.85,3,1,0,81120.64,1,0,1,0
7592,9475,15613180,Knipe,665,France,0,57,5,107474.23,1,0,1,111247.17,0,0,1,0
7593,3524,15632472,Judd,586,France,0,38,4,62397.41,2,1,1,117769.17,0,0,1,0
7594,4505,15591150,Chidi,607,France,0,44,5,62397.41,3,0,0,121776.87,0,0,1,0
7595,4984,15663964,Hawes,620,Spain,0,34,4,62397.41,2,1,0,76213.9,0,1,0,0
7596,1394,15723864,Okwudilichukwu,547,France,1,42,2,161337.53,1,1,1,113923.23,0,0,1,0
7597,4375,15757628,Webb,663,Germany,1,34,3,111316.8,1,1,0,84586.9,0,0,0,0
7598,811,15759684,Istomin,753,France,1,39,4,98273.3,2,1,1,122942.96,0,0,1,0
7599,5259,15612771,Marino,547,France,1,57,3,128667.63,1,1,0,92114.72,1,0,1,0
7600,5451,15694039,Parkhill,657,France,1,39,4,127601.51,2,1,0,133191.32,0,0,1,0
7601,4122,15763515,Lucciano,731,Spain,0,35,5,62397.41,2,0,1,136345.27,0,1,0,0
7602,7038,15576077,White,565,France,0,31,6,62397.41,2,0,0,111721.33,0,0,1,0
7603,202,15675252,Franklin,606,Spain,1,42,4,62397.41,2,1,0,110917.97,0,1,0,0
7604,2354,15623314,Pope,630,Germany,0,71,4,96748.55,2,1,1,118085.23,0,0,0,0
7605,7395,15636595,Henderson,618,France,0,46,6,62397.41,2,1,1,72105.33,0,0,1,0
7606,7336,15648638,Crawford,617,France,1,59,5,62397.41,2,1,1,114306.64,0,0,1,0
7607,3424,15599131,Stone,622,France,0,47,3,62397.41,2,0,0,94229.46,0,0,1,0
7608,693,15650322,Begum,628,Germany,1,52,3,122580.53,2,0,0,80864.04,1,0,0,0
7609,3710,15785342,Wright,734,Germany,1,50,3,123040.46,4,0,0,128110.42,1,0,0,0
7610,6779,15801924,Chinedum,701,France,0,39,6,108554.45,1,0,0,116264.12,0,0,1,0
7611,9749,15573628,Fuller,595,France,0,54,6,62397.41,1,1,1,69726.09,1,0,1,0
7612,5405,15772896,Graham,519,France,0,41,4,93376.61,1,0,0,103309.58,0,0,1,0
7613,1406,15807481,Fu,617,France,0,47,6,62397.41,2,1,1,98668.26,0,0,1,0
7614,2627,15787229,Holloway,601,France,0,37,3,127607.6,1,1,0,103886.42,0,0,1,0
7615,5839,15570855,Ts'ui,704,Spain,1,63,6,62397.41,2,1,1,79277.38,0,1,0,0
7616,1152,15723717,Dubinina,642,France,0,33,3,141733.27,1,0,0,73467.32,1,0,1,0
7617,7998,15623346,Poole,676,Germany,1,39,6,122347.65,1,1,1,141273.64,0,0,0,0
7618,5666,15721462,Collins,605,Spain,0,53,7,62397.41,1,1,1,123215.67,0,1,0,0
7619,761,15721504,Tikhonov,555,Germany,1,48,6,130528.71,1,1,0,114082.93,1,0,0,0
7620,8224,15605264,Mistry,554,Spain,0,42,3,62397.41,2,0,0,82162.55,0,1,0,0
7621,3760,15612455,Yeh,587,France,0,37,6,62397.41,1,0,1,116590.33,0,0,1,0
7622,7633,15676895,Ting,679,Germany,1,39,5,127921.28,1,1,0,63950.13,1,0,0,0
7623,7008,15619626,Spencer,646,Spain,1,61,4,121179.53,1,1,1,96241.11,0,1,0,0
7624,4237,15568326,Cameron,603,France,0,40,5,62397.41,2,1,1,76722.72,0,0,1,0
7625,8791,15793641,Longo,654,Spain,1,44,5,139925.46,1,0,1,107784.03,0,1,0,0
7626,5656,15677062,Ch'ien,714,France,1,60,6,62397.41,1,1,1,127914.29,0,0,1,0
7627,6986,15668575,Brennan,571,France,0,39,4,121746.76,1,0,0,97639.25,0,0,1,0
7628,679,15722902,Fang,638,France,1,49,5,62397.41,2,1,1,112488.39,0,0,1,0
7629,4853,15794297,Pai,631,France,0,40,5,99903.74,3,1,0,112513.26,1,0,1,0
7630,977,15614137,Reilly,653,France,1,37,3,62397.41,2,0,1,119293.75,0,0,1,0
7631,6470,15710012,Yen,562,France,1,31,2,113103.44,2,1,1,73989.33,0,0,1,0
7632,1423,15658409,Onyeorulu,542,France,1,39,4,107786.7,1,1,1,125166.7,0,0,1,0
7633,8786,15656822,Bell,667,Germany,1,48,7,122976.87,1,1,0,128289.99,1,0,0,0
7634,235,15777452,Otutodilinna,694,France,0,35,6,62397.41,2,1,1,79870.38,0,0,1,0
7635,545,15741921,McKenzie,594,France,1,37,5,62397.41,2,0,1,78240.2,0,0,1,0
7636,1308,15689612,Lawrence,675,Germany,1,50,2,139726.35,1,1,1,134354.7,1,0,0,0
7637,6784,15692132,Zhirov,622,Spain,1,44,5,62397.41,2,1,1,134672.63,0,1,0,0
7638,6626,15602929,Martin,740,Germany,1,34,6,118712.41,1,1,1,108374.01,1,0,0,0
7639,1924,15744622,Scott,607,Germany,0,39,4,140671.71,2,1,1,82052.19,0,0,0,0
7640,4039,15730059,Rossi,607,Germany,0,37,6,134225.13,1,1,0,102503.71,1,0,0,0
7641,4476,15658100,Tretyakova,596,France,0,59,4,93755.7,1,1,1,139270.89,0,0,1,0
7642,2105,15803804,Hanson,641,France,1,32,4,62397.41,2,0,1,72104.27,0,0,1,0
7643,1790,15580988,Chia,737,France,0,47,4,127339.07,1,0,0,83072.04,0,0,1,0
7644,2834,15577402,Ruggiero,702,Spain,0,49,3,62397.41,1,1,0,77977.96,1,1,0,0
7645,6206,15584812,Clark,634,France,0,44,3,62397.41,2,1,0,125055.59,0,0,1,0
7646,2516,15572361,Castiglione,620,Germany,0,34,4,116190.25,1,1,0,131195.34,0,0,0,0
7647,9605,15715744,Lu,618,Germany,1,35,6,115887.79,1,1,1,66160.46,0,0,0,0
7648,3175,15815295,Ku,655,France,1,41,5,117925.73,1,0,0,92053.4,0,0,1,0
7649,6162,15710671,Pisano,647,Germany,0,50,3,121168.87,1,1,0,140383.74,1,0,0,0
7650,414,15781505,Liao,624,France,0,47,3,62397.41,1,1,1,62151.45,0,0,1,0
7651,7824,15785547,Gorbunov,517,France,0,39,6,62397.41,2,1,0,132997.89,0,0,1,0
7652,755,15782550,Abramova,665,Spain,1,53,4,62397.41,3,0,0,95106.59,1,1,0,0
7653,9637,15777553,Chu,753,France,0,34,5,110976.8,2,0,0,122407.3,0,0,1,0
7654,2173,15770309,Chiganu,584,Spain,0,39,5,62397.41,2,0,0,69527.32,0,1,0,0
7655,5239,15780409,Holloway,647,Germany,1,34,5,112016.67,1,0,1,121730.33,0,0,0,0
7656,164,15714610,Manna,653,France,0,35,5,116737.66,1,1,1,69162.53,0,0,1,0
7657,7180,15650086,Bell,518,Germany,0,35,7,125884.41,1,1,0,71260.43,1,0,0,0
7658,4656,15771417,Tsou,753,France,0,37,4,62397.41,2,1,0,109291.09,0,0,1,0
7659,1581,15787693,Pisani,572,France,0,32,5,62397.41,2,1,0,69205.98,0,0,1,0
7660,7162,15635870,Ch'in,592,Germany,1,49,3,134410.81,2,1,0,70933.94,1,0,0,0
7661,2512,15637235,Chambers,627,France,1,44,4,127533.72,1,1,1,101374.51,0,0,1,0
7662,1650,15814033,Chiang,672,Spain,1,39,5,62397.41,2,1,0,66021.0,0,1,0,0
7663,1013,15644849,Stevens,646,France,0,42,6,62397.41,2,1,1,114315.26,0,0,1,0
7664,2349,15695103,Tate,627,Germany,1,44,3,132200.07,1,1,0,112719.41,1,0,0,0
7665,8435,15626491,Chu,687,Germany,1,30,3,119841.67,1,1,0,70908.28,0,0,0,0
7666,6312,15694641,Moore,659,Spain,0,37,3,62397.41,2,0,0,57829.75,0,1,0,0
7667,1833,15741336,Donaldson,645,Germany,0,47,4,107080.33,1,1,0,88841.18,0,0,0,0
7668,6178,15600357,Hao,695,France,0,44,3,110031.09,1,1,0,106067.73,0,0,1,0
7669,6301,15780432,Ford,649,France,0,38,5,109120.61,1,1,0,107205.44,0,0,1,0
7670,2722,15809585,Giordano,672,Spain,0,42,7,135467.81,1,1,0,91677.95,0,1,0,0
7671,1352,15574761,Dobson,661,Spain,0,41,6,62397.41,2,1,0,129383.73,0,1,0,0
7672,4419,15703354,L?,676,Germany,1,39,5,120289.17,2,1,1,132832.56,0,0,0,0
7673,6852,15620758,Bergamaschi,557,Germany,1,45,5,106789.87,2,1,0,89485.84,0,0,0,0
7674,7761,15631217,Repina,725,Germany,0,32,5,134381.54,2,1,0,136552.6,0,0,0,0
7675,7527,15758013,Chalmers,598,France,1,39,4,62397.41,2,0,0,83387.48,0,0,1,0
7676,8840,15751227,Harewood,650,France,0,55,6,62397.41,1,1,0,122669.28,1,0,1,0
7677,5714,15659820,Arnold,641,Germany,0,65,4,101277.58,2,1,1,66388.65,0,0,0,0
7678,3133,15770039,Pisano,663,Spain,1,42,6,140612.98,1,1,1,114908.2,0,1,0,0
7679,5573,15709142,Hamilton,657,France,0,37,7,135116.69,1,1,1,71029.4,0,0,1,0
7680,3413,15697625,Godfrey,646,Spain,0,41,4,89587.56,2,0,1,80661.82,0,1,0,0
7681,2441,15652469,Ozioma,753,France,1,41,7,62397.41,2,1,1,100319.81,0,0,1,0
7682,9397,15746569,Butusov,720,France,1,48,6,62397.41,1,0,0,126625.19,0,0,1,0
7683,6419,15594456,Schroeder,563,France,0,36,5,126482.17,1,0,0,94127.29,0,0,1,0
7684,2783,15617432,Lombardi,549,France,0,42,4,108113.49,1,0,1,126470.66,0,0,1,0
7685,3802,15742116,Napolitano,626,France,1,39,2,131662.63,1,1,1,136051.78,0,0,1,0
7686,569,15695339,Kent,490,France,1,39,3,62397.41,2,1,0,101129.25,0,0,1,0
7687,3846,15813916,Hsieh,730,France,0,36,5,62397.41,2,0,0,128900.32,0,0,1,0
7688,3491,15684010,McCane,669,Spain,1,37,5,139259.47,1,1,1,79141.48,0,1,0,0
7689,6689,15624451,Grant,753,Germany,0,42,6,123970.04,1,0,1,142355.11,1,0,0,0
7690,7996,15643575,Anenechukwu,707,France,1,38,3,117030.33,2,1,1,125946.04,0,0,1,0
7691,2879,15727868,Klein,601,Germany,1,53,5,111788.07,1,0,1,76651.23,1,0,0,0
7692,8971,15572158,Cameron,690,France,1,44,4,62397.41,1,0,0,82080.49,1,0,1,0
7693,442,15718242,Lombardo,600,Germany,0,35,3,121013.16,1,0,1,82967.33,0,0,0,0
7694,2008,15741416,Brown,747,France,1,46,5,62397.41,2,1,0,96138.92,0,0,1,0
7695,9271,15617197,Langlands,624,France,0,44,6,117855.47,1,1,1,124593.72,0,0,1,0
7696,5063,15585961,Toscani,625,Germany,0,45,4,123597.6,2,1,1,128260.19,0,0,0,0
7697,874,15707120,Stone,557,France,1,39,6,62397.41,2,0,1,117790.3,0,0,1,0
7698,3145,15723620,Capon,529,France,0,42,5,62397.41,2,0,1,129836.19,0,0,1,0
7699,2428,15780961,Greece,531,Germany,0,35,3,102335.1,2,1,1,128879.09,0,0,0,0
7700,3520,15628947,Davydova,590,Germany,1,48,5,106305.72,2,1,0,108658.08,1,0,0,0
7701,2700,15680772,Denman,600,France,0,43,4,98910.66,1,1,0,75266.08,1,0,1,0
7702,8386,15571302,Vinogradova,593,France,0,42,5,105192.67,2,1,0,94261.62,1,0,1,0
7703,7001,15722758,Ndubuagha,674,France,0,44,5,130285.17,1,1,1,84909.68,0,0,1,0
7704,1041,15731790,Hsieh,655,France,0,30,6,62397.41,2,1,1,123699.98,0,0,1,0
7705,870,15711249,Ritchie,695,Germany,0,46,5,145352.03,3,1,0,64709.45,1,0,0,0
7706,6151,15641934,Ayers,590,France,0,42,6,114962.2,1,1,0,132577.37,0,0,1,0
7707,7003,15744695,Pan,633,Germany,1,37,3,104201.28,2,1,1,135798.03,0,0,0,0
7708,2577,15660505,Thomas,454,Spain,1,35,5,135827.58,3,1,0,100262.5,1,1,0,0
7709,6100,15565806,Onio,620,Germany,1,36,2,132047.43,1,1,0,139665.51,0,0,0,0
7710,2789,15674851,Currey,613,Germany,0,39,4,111113.21,2,1,0,78144.74,0,0,0,0
7711,6147,15751185,Lung,682,Spain,0,42,5,105687.85,2,0,0,97230.77,0,1,0,0
7712,3684,15617252,Rowntree,561,Germany,0,43,5,116706.72,2,1,0,69086.09,0,0,0,0
7713,6323,15810418,Kent,630,Spain,1,32,5,62397.41,1,1,1,134252.81,0,1,0,0
7714,313,15662021,Chukwukadibia,649,Spain,1,56,3,149502.38,1,0,1,113581.04,0,1,0,0
7715,6719,15671969,Mosman,642,France,0,48,4,62397.41,2,0,1,61123.09,0,0,1,0
7716,4547,15727467,Manna,566,Germany,1,42,6,120073.67,1,1,0,115316.84,1,0,0,0
7717,884,15679294,Wei,631,France,1,49,6,129393.61,1,1,0,90554.58,0,0,1,0
7718,8748,15637324,Hamilton,580,Spain,1,45,3,62397.41,1,1,1,93046.36,1,1,0,0
7719,5769,15735222,Pirozzi,479,Germany,1,54,4,125452.58,1,1,0,93082.93,1,0,0,0
7720,1713,15660688,Nwankwo,598,Spain,1,42,5,62397.41,2,0,0,131347.31,0,1,0,0
7721,5258,15576044,Fanucci,736,Spain,1,48,4,103398.5,1,1,1,69570.27,1,1,0,0
7722,3003,15644356,Wall,581,Germany,0,42,3,126329.88,1,1,0,120040.15,1,0,0,0
7723,1612,15623107,Newton,665,France,0,37,6,62397.41,2,1,0,71604.58,0,0,1,0
7724,8741,15643826,Thomson,677,France,1,38,6,62397.41,2,0,0,136144.71,0,0,1,0
7725,8806,15580684,Bednall,631,Spain,1,45,4,62397.41,2,1,1,73725.66,0,1,0,0
7726,5938,15622230,Enyinnaya,587,France,1,34,7,144062.47,1,1,1,65358.94,0,0,1,0
7727,2271,15783615,Chukwudi,619,Spain,0,55,6,112499.87,1,1,0,106150.72,0,1,0,0
7728,4071,15606861,Ignatyeva,568,France,1,40,7,62397.41,1,1,1,70814.53,0,0,1,0
7729,6274,15774250,Hilton,705,Germany,1,45,2,113652.9,1,1,0,96147.22,0,0,0,0
7730,7316,15763063,Kao,567,France,1,40,4,62397.41,1,1,1,114143.13,0,0,1,0
7731,464,15664772,Bustard,665,Spain,0,29,6,62397.41,2,1,1,62771.62,0,1,0,0
7732,4362,15586135,Cremonesi,609,France,0,42,6,62397.41,1,1,0,104807.37,0,0,1,0
7733,9155,15758531,Marchesi,547,France,1,62,5,62397.41,2,1,1,125773.29,0,0,1,0
7734,5830,15648702,McKay,648,Spain,1,35,6,62397.41,2,0,1,83756.03,0,1,0,0
7735,1448,15672912,Trumbull,626,France,0,39,5,150138.29,1,0,1,76185.94,0,0,1,0
7736,2458,15671256,Moen,628,France,0,37,5,111660.36,1,1,1,62936.9,0,0,1,0
7737,5826,15574305,Ch'in,646,Germany,0,35,3,97308.05,2,1,1,112092.67,0,0,0,0
7738,6192,15603764,Nnanna,652,Germany,0,36,4,155570.3,1,1,0,84995.42,0,0,0,0
7739,8075,15637979,Madueke,579,Spain,1,47,3,141467.88,1,1,0,83939.63,0,1,0,0
7740,4119,15804009,Folliero,596,France,1,55,5,62397.41,1,1,0,68654.7,1,0,1,0
7741,5728,15664001,Nworie,628,Spain,1,36,3,62397.41,2,1,0,133577.42,0,1,0,0
7742,1652,15719090,Johnson,576,Spain,1,39,5,62397.41,2,1,0,76746.04,0,1,0,0
7743,7230,15711618,Abazu,590,Spain,0,38,6,105387.86,1,0,0,129373.44,0,1,0,0
7744,5514,15687913,Manning,587,Germany,0,47,6,134466.84,1,0,0,119922.38,1,0,0,0
7745,8074,15762682,Macleod,562,France,1,49,3,126372.33,2,1,1,128435.48,1,0,1,0
7746,5578,15574237,Murphy,571,Germany,1,46,3,123136.08,1,1,0,60750.87,1,0,0,0
7747,3960,15793901,Lamble,637,Germany,1,38,3,135768.17,1,0,1,81578.52,0,0,0,0
7748,6534,15734610,She,742,Germany,1,44,6,116502.58,2,1,1,114717.19,0,0,0,0
7749,4638,15805690,Glenny,636,Germany,0,44,3,127686.74,1,1,0,68573.87,1,0,0,0
7750,5617,15613772,Ni,753,Germany,0,34,3,113300.62,2,1,1,68675.66,0,0,0,0
7751,1171,15607884,H?,571,France,0,32,7,62397.41,1,0,0,96679.18,0,0,1,0
7752,6768,15694404,Ross,613,France,0,37,5,62397.41,1,1,0,72560.22,0,0,1,0
7753,436,15685309,Chinwenma,643,Spain,1,39,5,128203.32,4,1,1,69513.9,1,1,0,0
7754,3137,15600934,Lord,666,Germany,0,31,2,119166.78,1,0,0,123465.75,0,0,0,0
7755,2753,15769645,Pisani,585,France,1,39,3,62397.41,2,1,1,93217.89,0,0,1,0
7756,3961,15578787,Smith,611,France,0,42,3,146925.05,2,0,1,100542.09,0,0,1,0
7757,5011,15772148,Mackenzie,590,Germany,1,36,5,115273.74,1,0,1,116353.28,0,0,0,0
7758,4490,15736287,McMinn,636,Germany,0,48,5,117191.51,2,1,1,71826.01,0,0,0,0
7759,3361,15802741,Rogova,665,Germany,1,49,5,115214.8,1,1,1,134134.82,1,0,0,0
7760,2101,15747878,Alexeeva,531,France,0,39,5,62397.41,1,0,0,76014.94,0,0,1,0
7761,1511,15589435,Tu,621,France,1,39,5,62397.41,2,1,0,109751.13,0,0,1,0
7762,5433,15570134,Chigbogu,572,Spain,0,34,5,62397.41,2,0,0,98471.11,0,1,0,0
7763,6667,15708003,Samaniego,704,France,1,64,3,154653.66,1,0,0,125303.49,1,0,1,0
7764,9683,15728912,Gregory,644,Germany,1,44,6,111960.59,1,1,0,121816.43,0,0,0,0
7765,8129,15774696,Padovano,560,France,0,40,6,62397.41,2,1,0,85060.93,0,0,1,0
7766,7693,15566958,Turnbull,497,France,1,50,7,62397.41,1,1,1,94780.57,0,0,1,0
7767,9097,15775124,Kao,603,France,1,39,4,62397.41,2,0,1,93076.55,0,0,1,0
7768,8667,15690772,Campbell,642,Germany,1,40,3,102397.91,1,0,1,141976.61,0,0,0,0
7769,5123,15699486,Burke,579,France,0,37,5,62397.41,1,1,0,80852.14,1,0,1,0
7770,7704,15722004,Hsiung,647,Spain,1,40,2,62397.41,2,0,0,90075.79,0,1,0,0
7771,4511,15679693,Burn,689,France,1,32,4,62397.41,1,0,1,97496.73,0,0,1,0
7772,1356,15693200,Padovano,616,France,1,56,6,62397.41,2,1,1,103277.71,0,0,1,0
7773,978,15676645,Kung,653,Spain,1,40,5,62397.41,1,1,0,68345.66,1,1,0,0
7774,8548,15649183,Arnold,615,France,1,42,5,62397.41,1,1,0,127532.52,0,0,1,0
7775,5516,15657868,Davidson,656,Spain,1,50,6,62397.41,2,1,0,133284.26,0,1,0,0
7776,6797,15728829,Padovesi,610,France,0,37,4,128744.5,1,1,0,118243.97,0,0,1,0
7777,2158,15597265,Trevisani,657,Germany,0,48,3,115052.29,1,1,1,84013.72,0,0,0,0
7778,6845,15805413,Hyde,653,France,0,36,3,62397.41,2,1,0,123238.04,0,0,1,0
7779,2487,15758362,Oluchukwu,614,Spain,0,42,5,124673.78,1,1,0,114911.69,0,1,0,0
7780,8262,15671769,Marino,551,France,1,38,3,131030.99,2,1,1,112471.59,0,0,1,0
7781,725,15660541,Dawson,504,France,0,42,4,62397.41,2,1,1,133993.64,0,0,1,0
7782,1718,15784320,Marino,717,Germany,1,39,7,127851.84,2,0,0,80466.99,1,0,0,0
7783,5966,15566211,Nicoll,716,Spain,1,42,4,62397.41,3,0,0,99532.7,0,1,0,0
7784,8824,15641733,Palerma,509,Germany,0,52,3,111875.67,2,0,0,96616.88,0,0,0,0
7785,7804,15777045,Everingham,504,Germany,1,39,5,128280.3,2,1,1,87518.51,0,0,0,0
7786,581,15700801,Armstrong,753,France,0,41,5,62397.41,1,1,1,74856.11,0,0,1,0
7787,2717,15781129,Folliero,650,France,1,34,3,111599.27,1,1,0,128102.21,0,0,1,0
7788,6747,15633666,White,653,France,1,43,2,62397.41,2,1,0,80128.06,1,0,1,0
7789,9067,15690678,Docherty,619,Germany,0,45,5,92539.92,2,0,1,120466.97,0,0,0,0
7790,9952,15570857,Chia,614,France,0,30,7,62397.41,2,0,1,115232.24,0,0,1,0
7791,4992,15621063,H?,712,Spain,0,49,5,62397.41,2,1,1,135097.2,0,1,0,0
7792,7886,15812073,Lai,592,France,0,42,3,124857.08,1,1,0,89791.91,0,0,1,0
7793,6402,15631054,Hsu,547,Spain,0,36,4,138297.46,2,1,0,61668.25,0,1,0,0
7794,7514,15657468,Sabbatini,606,Germany,0,50,5,119635.53,1,1,0,140706.72,1,0,0,0
7795,7181,15772482,Hunt,598,France,0,29,3,62397.41,2,1,1,96193.21,0,0,1,0
7796,7136,15683892,Benson,639,Germany,1,42,4,118645.04,1,1,1,104402.38,1,0,0,0
